10.151.131.171 - - [03/Jun/2025:00:43:13 +0700] GET /.env HTTP/1.0 401 210 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:18 +0700] GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:19 +0700] GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:20 +0700] GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:21 +0700] GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:21 +0700] GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:22 +0700] GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:23 +0700] GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:24 +0700] GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:24 +0700] GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:26 +0700] GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:26 +0700] GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:27 +0700] GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:28 +0700] GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:28 +0700] GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:29 +0700] GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:30 +0700] GET null HTTP/1.1 400 - "-" "-" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:31 +0700] GET null HTTP/1.1 400 - "-" "-" 0.001
10.151.131.171 - - [03/Jun/2025:06:44:32 +0700] GET null HTTP/1.1 400 - "-" "-" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:32 +0700] GET /index.php?lang=../../../../../../../../tmp/index1 HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [03/Jun/2025:06:44:33 +0700] GET /containers/json HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [03/Jun/2025:06:45:17 +0700] GET /admin/configs.php HTTP/1.0 401 210 "-" "nvdorz" 0.001
10.151.131.171 - - [03/Jun/2025:07:59:20 +0700] GET /favicon.ico HTTP/1.0 401 210 "http://103.9.86.207/favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" 0.000
10.151.131.171 - - [03/Jun/2025:07:59:47 +0700] GET /favicon.ico HTTP/1.0 401 210 "http://103.9.86.207/favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:36 +0700] GET /console HTTP/1.0 200 1418 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.005
10.151.131.171 - - [03/Jun/2025:08:10:36 +0700] GET /console/auth-spa-0.3.3.min.js HTTP/1.0 200 132789 "https://xacthuc.mae.gov.vn/console" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.015
10.151.131.171 - - [03/Jun/2025:08:10:36 +0700] GET /console/auth-spa-0.3.3.min.js HTTP/1.0 200 132789 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.015
10.151.131.171 - - [03/Jun/2025:08:10:36 +0700] GET /favicon.ico HTTP/1.0 401 210 "https://xacthuc.mae.gov.vn/console" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.000
10.151.131.171 - - [03/Jun/2025:08:10:36 +0700] GET /t/carbon.super/oauth2/authorize?ut=&response_type=code&client_id=CONSOLE&scope=openid+openid+SYSTEM+profile&redirect_uri=https%3A%2F%2Fxacthuc.mae.gov.vn%2Fconsole&response_mode=form_post&code_challenge_method=S256&code_challenge=3g1gcG34AsVuVpdO4o_o3UDtisBZkePMxTZ--elXrQM&state=request_0 HTTP/1.0 302 - "https://xacthuc.mae.gov.vn/console" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.065
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] GET /api/identity/auth/v1.1/data/AuthRequestKey/47c47da9-d709-472a-be2b-2e9c931140c2 HTTP/1.1 404 119 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] GET /api/identity/auth/v1.1/data/AuthRequestKey/47c47da9-d709-472a-be2b-2e9c931140c2 HTTP/1.1 404 119 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] GET /api/server/v1/applications?filter=name+eq+Console HTTP/1.1 200 643 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.003
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 400 190 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] GET /api/server/v1/admin-advisory-management/banner HTTP/1.1 200 182 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.006
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 112 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 130 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 191 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 147 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [03/Jun/2025:08:10:36 +0700] GET /api/server/v1/applications?filter=name+eq+Console HTTP/1.1 200 643 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:37 +0700] GET /authenticationendpoint/login.do?client_id=CONSOLE&code_challenge=3g1gcG34AsVuVpdO4o_o3UDtisBZkePMxTZ--elXrQM&code_challenge_method=S256&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Fxacthuc.mae.gov.vn%2Fconsole&response_mode=form_post&response_type=code&scope=openid+openid+SYSTEM+profile&state=request_0&tenantDomain=carbon.super&ut=&sessionDataKey=47c47da9-d709-472a-be2b-2e9c931140c2&relyingParty=CONSOLE&type=oidc&sp=Console&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL HTTP/1.0 200 10254 "https://xacthuc.mae.gov.vn/console" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.063
10.151.131.171 - - [03/Jun/2025:08:10:37 +0700] GET /logincontext?sessionDataKey=47c47da9-d709-472a-be2b-2e9c931140c2&application=Console&authenticators=BasicAuthenticator%3ALOCAL&tenantDomain=carbon.super&_=1748913037315 HTTP/1.0 200 20 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=CONSOLE&code_challenge=3g1gcG34AsVuVpdO4o_o3UDtisBZkePMxTZ--elXrQM&code_challenge_method=S256&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Fxacthuc.mae.gov.vn%2Fconsole&response_mode=form_post&response_type=code&scope=openid+openid+SYSTEM+profile&state=request_0&tenantDomain=carbon.super&ut=&sessionDataKey=47c47da9-d709-472a-be2b-2e9c931140c2&relyingParty=CONSOLE&type=oidc&sp=Console&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon HTTP/1.0 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/index.jsp HTTP/1.0 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/login.jsp HTTP/1.0 200 3439 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.006
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/css/global.css HTTP/1.0 200 5225 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/styles/css/main.css HTTP/1.0 200 1352 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/dialog/css/jqueryui/jqueryui-themeroller.css HTTP/1.0 200 8416 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/dialog/css/dialog.css HTTP/1.0 200 493 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.0 200 4308 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/css/carbonFormStyles.css HTTP/1.0 200 2012 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery-migrate-3.3.2.js HTTP/1.0 200 8114 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery-3.6.0.min.js HTTP/1.0 200 30947 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.005
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.form.js HTTP/1.0 200 13357 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.003
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.cookie.js HTTP/1.0 200 1376 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.validate.js HTTP/1.0 200 13754 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.ui.core.min.js HTTP/1.0 200 1914 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.ui.widget.min.js HTTP/1.0 200 2472 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.ui.tabs.min.js HTTP/1.0 200 3722 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/dialog/js/jqueryui/jquery-ui.min.js HTTP/1.0 200 67928 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.011
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.0 200 4308 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/main.js HTTP/1.0 200 15192 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.003
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/cookies.js HTTP/1.0 200 1106 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/WSRequest.js HTTP/1.0 200 12796 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.003
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/customControls.js HTTP/1.0 200 1163 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/dialog/js/dialog.js HTTP/1.0 200 2593 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery-migrate-3.3.2.js HTTP/1.0 200 8114 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.003
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery-3.6.0.min.js HTTP/1.0 200 30947 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.005
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.form.js HTTP/1.0 200 13357 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.003
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/yui/build/yahoo-dom-event/yahoo-dom-event.js HTTP/1.0 200 10527 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.002
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/yui/build/animation/animation-min.js HTTP/1.0 200 4689 "https://xacthuc.mae.gov.vn/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
10.151.131.171 - - [03/Jun/2025:08:10:45 +0700] GET /carbon/admin/js/jquery.cookie.js HTTP/1.0 200 1376 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" 0.001
