10.151.131.171 - - [16/May/2025:00:58:09 +0700] GET /.env HTTP/1.0 401 210 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" 0.001
10.151.131.171 - - [16/May/2025:06:34:53 +0700] GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:34:59 +0700] GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:35:05 +0700] GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:35:12 +0700] GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:35:19 +0700] GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:35:25 +0700] GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:35:32 +0700] GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:35:38 +0700] GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:35:44 +0700] GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:35:50 +0700] GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:35:56 +0700] GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:36:02 +0700] GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:36:07 +0700] GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:36:13 +0700] GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:36:21 +0700] GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:36:27 +0700] GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:36:34 +0700] GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:36:41 +0700] GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:36:47 +0700] GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:36:52 +0700] GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:36:58 +0700] GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.002
10.151.131.171 - - [16/May/2025:06:37:04 +0700] GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:09 +0700] GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:14 +0700] GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:20 +0700] GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:37:26 +0700] GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:33 +0700] GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:39 +0700] GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:46 +0700] GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:37:51 +0700] GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.002
10.151.131.171 - - [16/May/2025:06:37:58 +0700] GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:38:05 +0700] GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:38:11 +0700] GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:38:18 +0700] GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:38:24 +0700] GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:38:30 +0700] GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:38:37 +0700] GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:38:43 +0700] GET null HTTP/1.1 400 - "-" "-" 0.000
10.151.131.171 - - [16/May/2025:06:38:49 +0700] GET null HTTP/1.1 400 - "-" "-" 0.000
10.151.131.171 - - [16/May/2025:06:38:55 +0700] GET null HTTP/1.1 400 - "-" "-" 0.000
10.151.131.171 - - [16/May/2025:06:39:01 +0700] GET /index.php?lang=../../../../../../../../tmp/index1 HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.001
10.151.131.171 - - [16/May/2025:06:39:08 +0700] GET /containers/json HTTP/1.0 401 210 "-" "Custom-AsyncHttpClient" 0.000
10.151.131.171 - - [16/May/2025:06:47:18 +0700] GET /favicon.ico HTTP/1.0 401 210 "http://103.9.86.207/favicon.ico" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)" 0.001
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /oauth2/token/.well-known/openid-configuration HTTP/1.0 200 2526 "https://quanlyhop.mae.gov.vn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.019
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /oauth2/token/.well-known/openid-configuration HTTP/1.0 200 2526 "https://quanlyhop.mae.gov.vn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.002
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /oauth2/authorize?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token%20token&scope=openid%20profile%20CSCoreApi%20CSCore_NghiepVu_Api%20CSCore_DMS_Api%20CSCore_Spatial_Api%20CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&nonce=df56ce3e1c494f0b831b2dac7717ba6c HTTP/1.0 302 - "https://quanlyhop.mae.gov.vn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.131
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/identity/auth/v1.1/data/AuthRequestKey/ad1a6976-91a6-4611-bd27-23ec3fff431a HTTP/1.1 404 119 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/identity/auth/v1.1/data/AuthRequestKey/ad1a6976-91a6-4611-bd27-23ec3fff431a HTTP/1.1 404 119 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/server/v1/applications?filter=name+eq+meeting-quanlyhop HTTP/1.1 200 545 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
127.0.0.1 - - [16/May/2025:07:42:46 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 400 190 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
127.0.0.1 - - [16/May/2025:07:42:46 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 112 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [16/May/2025:07:42:46 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 130 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [16/May/2025:07:42:46 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 191 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.001
127.0.0.1 - - [16/May/2025:07:42:46 +0700] POST /api/server/v1/identity-governance/preferences HTTP/1.1 200 147 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.000
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/server/v1/applications?filter=name+eq+meeting-quanlyhop HTTP/1.1 200 545 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/server/v1/identity-providers?filter=name+eq+DVC HTTP/1.1 200 258 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.002
127.0.0.1 - - [16/May/2025:07:42:46 +0700] GET /api/server/v1/identity-providers?filter=name+eq+VNeID HTTP/1.1 200 260 "-" "Apache-HttpClient/4.5.13 (Java/11.0.17)" 0.004
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL HTTP/1.0 200 11008 "https://quanlyhop.mae.gov.vn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.060
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/libs/jquery_3.6.0/jquery-3.6.0.min.js HTTP/1.0 200 30943 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.006
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/js/base64.js HTTP/1.0 200 921 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.001
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/js/vgcaplugin.js HTTP/1.0 200 4521 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.001
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/js/qrcode.js HTTP/1.0 200 9797 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.001
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/libs/themes/default/theme.c3616ae0.min.css HTTP/1.0 200 146370 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.022
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/images/vneid.png HTTP/1.0 200 69037 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.001
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/images/usb.svg HTTP/1.0 200 1363 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.000
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/images/email.svg HTTP/1.0 200 524 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.000
10.151.131.171 - - [16/May/2025:07:42:46 +0700] GET /authenticationendpoint/images/fingerprint.svg HTTP/1.0 200 7030 "https://xacthuc.mae.gov.vn/authenticationendpoint/login.do?client_id=zrAi9HWLePnyM9AdScsJ3AxxcJsa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&nonce=df56ce3e1c494f0b831b2dac7717ba6c&passiveAuth=false&redirect_uri=https%3A%2F%2Fquanlyhop.mae.gov.vn%2Fcallback&response_type=id_token+token&scope=openid+profile+CSCoreApi+CSCore_NghiepVu_Api+CSCore_DMS_Api+CSCore_Spatial_Api+CSCore_Ocelot_ApiGateway&state=1ab1d43e1cca43fca4ec1ea5b17d5165&tenantDomain=carbon.super&sessionDataKey=ad1a6976-91a6-4611-bd27-23ec3fff431a&relyingParty=zrAi9HWLePnyM9AdScsJ3AxxcJsa&type=oidc&sp=meeting-quanlyhop&isSaaSApp=false&authenticators=OpenIDConnectAuthenticator%3ADVC%3AVNeID%3BBasicAuthenticator%3ALOCAL%3BUSB_AUTHENTICATOR%3ALOCAL%3BLDAP_AUTHENTICATOR%3ALOCAL" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0.000
